Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
131403,B000VHZ84A,A2PS4H0PABQYHG,"""Teresa Perrone """"Boston Terrier Mom""""""",0,0,5,1269734400,My dogs love 'em.,My dogs go crazy over Liver Biscottis. They are nice and crunchy which helps clean their teeth and all the ingredients are wholesome.
54181,B001D0FT0C,AIO1DLDWTA8EL,AnthonyB,2,3,5,1308700800,Mothers Day order,I was very happy with the arrangement.  It was delivered on the day promised.  The bulbs weren't fully bloomed yet so she got to enjoy the flowers that much longer.
10284,B003EML8PM,A1TI4TGB9I6FT5,"""John J. Lytle """"jjl1""""""",0,2,1,1257033600,Terrible!!,This is a great idea but just like baking a cake...you can't do it in a midrowave.
31450,B001E5DXEU,A3NUT2BFT1IUUM,"""Jenny Wu """"jennywu""""""",0,0,5,1270857600,Big Train vanilla chai - delicious,The only coffee shop in town that carried Big Train vanilla chai stopped serving it. I ordered it and it was just as good as I remembered!
58698,B0013P3KC6,A3KZ4ODZOJAXZ7,Lady Paleo,0,0,5,1348272000,Excellent Alternative,This product is perfect for someone who eats no sugar. Xylitol is a wonderful alternative to sugar. Unlike sugar there are actually health benefits from consuming Xylitol.
157123,B002TMV3GC,A16WPA6JV83YXT,"""Sandra Trolinger """"trolsgirl""""""",0,0,4,1278201600,Warm and flavorful and especially good with desserts,I enjoy a good flavored coffee from time to time and Melitta coffees are a solid choice for natural tasting flavor that isn't overdone.<br />This coffee is a warm creamy nutty flavored blend that goes well with desserts like brownies or spice cake. I would use it to serve after a dinner party or brew a pot during a wintry evening to warm up. Even tones and a smooth finish make it easy to drink and I would definitely buy it as a change of pace.
110695,B00438XVGU,A1HHSGCNKJBKI5,"""Barbara Lundeen """"there can't be enough books""""""",2,2,5,1306627200,Wonderful deal!!!,"""Starbucks VIA Ready Brew Coffee is the BEST instant coffee on the market and Amazon's """"pack of 50"""" is a humungous good deal.  I don't use instant all the time but when I need to for convenience (in a hurry etc) VIA is the only coffee I've ever tried that hits the mark.  I was thrilled when I found VIA and I'm thrilled to be able to purchase it in bulk at a much lower cost."""
181218,B007Y59HVM,A1YY5HCHL3LILR,Stev,1,4,3,1333584000,Not full K-cup,The coffee is not bad however the product is not a full K-cup. There is a K-cup top and a filter bottom. By not being a full K-cup it looses the benefit of being air tight and not as fresh as others.
54344,B001EO5YCA,A37EZQY4SG9EYS,Flying Frog,0,0,5,1203724800,Low carb and tasty to boot!,I would never have known about this cereal if my local grocery hadn't gotten a box by accident.  I decided to try it and I just love it.  Now I can just get the other favorite locally and order this one online and I'm set.  Breakfast promises to be exciting in the future!
171293,B000VPEDDY,A1B9W7LG5CQ8LL,Shopping Queen,0,1,5,1277683200,I haven't personally tasted these,But the dogs love them.  And they aren't the formed rawhide so I don't have little pieces all over.
49366,B000IHNCQO,A3J4ZMKO89X3DL,"""Armando Beltran Jr """"MaxRNB""""""",2,2,2,1276473600,Very Disappointing,Based on the reviews I thought I'd give the Wisconsin Cheese flavor a try.  Maybe my taste buds are getting to old.  Not much taste.  I guess I could alway use them for baiting my mouse traps.
57521,B000E4C1OK,A344S2V4V8VZ3T,Aaron Webb,0,0,5,1222560000,It's the best!,We love Cincinnati chili!  This is a quick easy way to have lots of chili.
53962,B000EGZ2L2,A1SFRW5G0RCEK7,A. Marlin,6,6,5,1171670400,Great food!,Both of my large breed dogs love Canidae.  I actually have to limit how much they can eat or they will make themselves sick by eating so much!  The ingredients are wonderful and actually contains stuff I would eat myself.  I would recommend this food for any animal lover.
38203,B0027UQYZQ,A50FYNAOYJCGX,Moo,0,0,5,1320451200,Easy to use and versatile,This freezer tray has nice proportions.  I bought it for a friend who uses it for her food and the baby's.  She thinks it's easy to use and clean and uses it for various foods and juice pops.
7655,B000TRFGGM,A271LO2DX5BV3P,hgfh,0,0,5,1301270400,awesome plant,wen the plant arrived it was kinda small. but now it is starting to grow new traps and its getting bigger every day. i have enjoyed feeding it bugs and i an very satisfied with the product.
181585,B002O58YH0,AEZNMQJ5T1HFG,Rodney W. Horner,1,1,4,1335657600,Good Stuff!,This is very good coffee at a good price... It is an old product that has been on the market since I was quite young.
100665,B00445RVPE,A1K82R24ROO2I7,"""A. Cheffy """"Cheffy""""""",0,0,4,1325635200,Delicious!,These are great straight from the can and I found my favorite condiment to go with these Octopus is catchup of all things.<br /><br />Reese Spanish Octopus have a LOT of Olive oil you will need to drain (not extra virgin) and you will need to be very cautious when opening these cans because they are a little difficult to open (I open mine over the sink).<br /><br />Great value and a tasty and convenient treat with a very long shelf-life.
145269,B000FBM3WC,A3CQNW9IU1QE6L,princess,0,0,5,1319068800,I love these cookies. Found them in Sherman .Texas need them in Centennial.Co. Albertsons had them in Sherman.  Sssooo good!!,Will always buy these if I can find them. Hate to have to buy from Germany. Need a grocery store.
114636,B000PGA8WY,AZV26LP92E6WU,"""M. Hammond """"ColemanFlGuy""""""",1,1,5,1307923200,Delicious!,these are very delicious but they are not my favorite one i have to tell you. i like all of the unfrosted ones alot. i will have no problem devouring these blueberry ones in the coming weeks. the price was great and i love getting them delivered right to my house. subscribe is sure the way to go and always watch for sale prices. i have had very little damage to any pop tart since i started buying them but it could happen. they are fresh and delicious. i like to put mine in the toaster and get them lightly toasted so that they are crispy and delicious. i love the pastry crust.
57628,B000EVOSE4,A3FWLWQC0PEGHX,"""Bette B. Prater """"I buy 1cent books""""""",0,0,5,1337731200,P E R F E C T,H A R I B O--founded in 1920 by Sir Hans Riegal.<br />Company head quarters are in Germany.<br /><br />NOW SOLD ALL OVER THE WORLD.<br /><br />Sir Riegal made the first ever gummi bear and<br />jelly sweets. EVERYONE IN THE FAMILY loved THEM!<br /><br />The 5lb bag from AMAZON was a great buy.  Fast<br />shipping.<br /><br />PERFECT !<br /><br />bbp okc ok 63 retired
96125,B004HOLD4W,A26L60RAIPVZZS,Mike and Cindy Haycock,0,0,5,1337990400,Great snack!,I love these.  I bring them to work for a between meal snack.  They are bold and really take the edge off my hunger.
74974,B0026RQTGE,A1Y7MCOCLCBB7I,Mountain Folk,0,0,5,1315699200,Crazy for Greenies,My dogs are crazy for Greenies.  I love that they come in so many sizes.  I have two dogs and the teenies are perfect for my little dog and the petite are great for my medium dog.
41130,B0037JQPUU,A1Y9C3QA7M3YD6,Dr. Glenn W. Horrigan,2,4,5,1301961600,Delicious honey!!!!,This buckwheat honey is my absolute favorite! It has a very rich flavor that comes through in whole grain bread recipes and I love it on my morning cereal!
140880,B001EO69NI,A3EFG5MS4UKNKQ,Ward Wayne,0,0,2,1350950400,Too Salty,This is not what I expected. I weaned myself off extremely salty foods years ago. The taste is way too salty. Kal Yeast flakes is a better source vitamin B. http://www.amazon.com/KAL-Yeast-Flakes-22-flakes/dp/B00020HV1E<br /><br />I have 5 unopened jars that I will give away if you pay the shipping.
162851,B005P6TCGW,ASPRCW4L6XVEQ,"""C. Bonds """"CB""""""",0,0,5,1238371200,Great service and great product!!,This is a great mix to put in your hydration pack for mountain biking.  I never bike without it!!
143013,B001AG6BMO,AD4IYSZSSN06F,Dewey rose,3,3,5,1282867200,Love It!!!!!,I absolutely love this product.  I bought it because I just went natural and I have to say that this oil is the best.  It makes my hair so soft and moisturized!  I have started cooking with it and using it as a body moisturizer as well. My skin has never felt better!
150308,B0022N6N1S,A2CAK0UUA49OAP,Business owner,0,0,2,1324425600,Missing flavor,This wasn't very caramel tasting .... Lacked flavor !! I couldn't even taste it in cookies or the dip I made !
186148,B000JLB5NG,A1E5F4L4PC6QNA,"""T. Leinaar """"Bird on a Wire""""""",1,1,5,1218153600,Ninalishous!!,"""I have been giving these treats to my two shelties(Nina and Jacob) for 7 years now and they just love them. I used them for training and for """"love you"""" rewards. They are just the right size for multiple treating and bed time snacks without creating an overweight problem. I purchase them in the 20lb boxes and transfer them to sealed dog food storage containers which extends there shelf life considerably."""
12887,B001EQ5LT4,A2HVXCYU8F3V8E,P. Koryn,0,0,5,1298592000,Simply the best!,I agree with the majority of other people who have reviewed these peanuts.  I have tried the Peanut Shop's peanuts and have been a devoted fan for years but after reading the reviews here of Royal Oak peanuts I decided to give them a try.  Very glad that I did.  The size and texture has Peanut Shop peanuts beat cold!  And you get more for a better price - how can you beat that?
35172,B001ATMQK2,A3ECJIHDTDY3AM,PrimeDir,1,1,5,1318636800,Real Deal Tonkatsu Flavor,This sauce gives you authentic tonkatsu flavor - and six bottles of it! The bottle tops are cleverly designed to allow pouring or precise squeezing of the precious sauce.
74394,B001BM3C0Q,APP8XWYYV4PAA,"""Debra Chong """"ECommerceMaven""""""",0,0,5,1248480000,Great healthier chip snack,Great for a change in tortilla chips. Tasty and not bland like some blue chips. Not too salty. A bit healthier than most similar snacks.
75310,B0009X2A60,A3QF86LI1H6351,"""Rev. Joyce E. Perdue """"J. Perdue""""""",0,0,5,1311811200,Cat in Love with Food,My cat will eat nothing else.  Makes his coat shinny and thick and beautiful.  He never gets tired of eating this wonderful food.
87108,B001PMDYZA,A1DTPGF7284J31,"""Carl V. Pierson """"chicnthekitchn""""""",0,0,4,1254528000,Hard to find dog food...,We have a picky dog and this is the only food he will eat. Thanks
98243,B0030VJ70K,A2HTY2NPARONVH,C. Jones,0,0,5,1346371200,Yummy & easy,My baby loves these. & we can bring them anywhere since they're not glass and we don't need anything since he can just suck on it as is. & have to love the fact it's organic.
167007,B000EMAMYS,A7T2VY28U2IDB,S. Pestana,0,2,2,1310947200,Spicy!,This is not for me at all. I got it because I was told ginger is great for heartburn. This set my mouth on fire. I'd prefer something sweet.
54057,B002JPJE2Y,AO2AJUKGO9IBX,cin3dee,3,3,5,1260576000,DOGS LOVE EM!!,My two picky pooches love these! Cant seem to get enough. Wish they were found in my area local. I love that they are made in USA with USA ingredients too!
89992,B002LANN56,A3RLNYIEW60LR8,"""KDub """"Book Babe""""""",0,0,4,1349049600,My dog really like this!,My dog doesn't always like new food.  I think she really liked this Chef Michael's food. I checked out the ingredients and it along w/ meat for protien and veggies it says it contains 23 essential vitamins and minerals.  It also contains cruncy kibble. I can't taste it so of course I was relying on my dog's willingness to eat it when put in her bowl. I must admit the thing that I loved the best was that it didn't stink like most dog food/kibble.  Dry dog food really stinks to me no matter what brand I've tried but this didn't have that stinky smell. I give this a thumbs up and will be trying it out. Haven't checked the price to compare to others but as long as it's not double the price I will be purchasing another bag.
104304,B000EZMRQG,A3H3KZRX7N764N,RAAN2012,0,0,5,1344211200,Very convenient 1 ounce package,The 1 ounce snackmasters is very convenient to keep in you desk or car for quick healthy snack. It has great flavor and very healthy to incorporate into your diet. What I love is that it is nitrate free and  low preservatives.
